src,trg
N=C(N)c1cccc(CC(NC(=O)c2ccccc2)C(=O)NC(CCCCN)C(=O)NC(C(N)=O)c2ccccc2)c1,N=C(N)c1cccc(CC(NC(=O)c2ccccc2)C(=O)NC(CCCCN)C(=O)NC(C(N)=O)c2ccccc2)c1
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccc(C(C)(C)C)cc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccc(C(C)(C)C)cc1)C(=O)NC1c2ccccc2CC1O
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(N)=O)C(C)C)C(C)C,CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(N)=O)C(C)C)C(C)C
COc1ccc(C(=O)c2ccc[nH]2)cc1,COc1ccc(C(=O)c2ccc[nH]2)cc1
CCC(C)C(NC(=O)C(NC(=O)CCC(=O)O)C1CCCCC1)C(=O)N1CCCC1C(=O)NC(CS)C(=O)O,CCC(C)C(NC(=O)C(NC(=O)CCC(=O)O)C1CCCCC1)C(=O)N1CCCC1C(=O)NC(CS)C(=O)O
CC(C)CCN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)S(=O)(=O)c1ccccc1,CC(C)CCN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)S(=O)(=O)c1ccccc1
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C(C)(CC(=O)O)C(C(C)(C)C(=O)O)CCC43C)C2C1C,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C(C)(CC(=O)O)C(C(C)(C)C(=O)O)CCC43C)C2C1C
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(C)(=O)=O,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(C)(=O)=O
NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cccs1)C(=O)NC(C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cccs1)C(=O)NC(C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1
CC(C)CC(NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(CS)C(=O)NCCc1ccccc1,CC(C)CC(NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(CS)C(=O)NCCc1ccccc1
O=C(NCCOCCO)c1cccc(CC2CC(Cc3ccccc3)N(CC(O)CC(Cc3ccccc3)C(=O)NC3c4ccccc4CC3O)C2=O)c1,O=C(NCCOCCO)c1cccc(CC2CC(Cc3ccccc3)N(CC(O)CC(Cc3ccccc3)C(=O)NC3c4ccccc4CC3O)C2=O)c1
C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN1CCCCC1=O)C(C)(C)C)C1CCCCC1)C2(C)C,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN1CCCCC1=O)C(C)(C)C)C1CCCCC1)C2(C)C
C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCOCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCOCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
CC1OB(O)C(NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C(=O)C(NC(=O)OC2CCCC2)C(C)(C)C)C1C,CC1OB(O)C(NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C(=O)C(NC(=O)OC2CCCC2)C(C)(C)C)C1C
CCc1cnc(C(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)s1,CCc1cnc(C(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)s1
O=C(NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)c1ccc(O)cc1Cl)OCc1ccccc1,O=C(NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)c1ccc(O)cc1Cl)OCc1ccccc1
C=CC1CC1(NC(=O)C1CC(n2cnc(-c3ccccc3)c2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC(n2cnc(-c3ccccc3)c2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
COC(=O)c1cccc(C(=O)c2ccc(Cl)cc2)c1C(=O)O,COC(=O)c1cccc(C(=O)c2ccc(Cl)cc2)c1C(=O)O
CC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)c1ccccc1)C(N)=O,CC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)c1ccccc1)C(N)=O
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC1(Cc2ccccc2)CCN(C2CS(=O)(=O)Cc3ccccc32)C1=O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC1(Cc2ccccc2)CCN(C2CS(=O)(=O)Cc3ccccc32)C1=O
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1cccc(O)c1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1cccc(O)c1)C(=O)NC1c2ccccc2CC1O
CN(CC1(c2ccccc2)CC(O)=C(SCCc2ccccc2)C(=O)O1)c1ccccc1,CN(CC1(c2ccccc2)CC(O)=C(SCCc2ccccc2)C(=O)O1)c1ccccc1
CNC(=O)c1c(-n2cccn2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12,CNC(=O)c1c(-n2cccn2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2cc(C)c(N)cn2)c1F,CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2cc(C)c(N)cn2)c1F
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(=O)CC)n3)nc3c(F)c(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(=O)CC)n3)nc3c(F)c(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O
CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCC(C)(C)O2)C(=O)C(=O)NCC(=O)NC(C(=O)OC(C)(C)C)c1ccccc1,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCC(C)(C)O2)C(=O)C(=O)NCC(=O)NC(C(=O)OC(C)(C)C)c1ccccc1
C=CCNC(=O)C(=O)C(CCCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN1Cc3ccccc3S1(=O)=O)C(C)(C)C)C(C)(C)C)C2(C)C,C=CCNC(=O)C(=O)C(CCCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN1Cc3ccccc3S1(=O)=O)C(C)(C)C)C(C)(C)C)C2(C)C
O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)c1)C1CC1)CCCCCC2,O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)c1)C1CC1)CCCCCC2
CC(C)COC(=O)c1ccccc1CSc1c(O)cc(-c2ccccc2)oc1=O,CC(C)COC(=O)c1ccccc1CSc1c(O)cc(-c2ccccc2)oc1=O
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N(C)Cc1ccccc1,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N(C)Cc1ccccc1
CC(C)CC(NC(=O)C(O)c1ccc(Cl)cc1)C(=O)NC(CC(F)F)C(=O)C(=O)O,CC(C)CC(NC(=O)C(O)c1ccc(Cl)cc1)C(=O)NC(CC(F)F)C(=O)C(=O)O
O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccc(F)cc3)c1)C1CC1)CCCCCC2,O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccc(F)cc3)c1)C1CC1)CCCCCC2
C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)N1CCC(C1)OCC=Cc1cc3c(cc(OCC)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)N1CCC(C1)OCC=Cc1cc3c(cc(OCC)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccccc1)NC(=O)C(C)(C)O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccccc1)NC(=O)C(C)(C)O
C=CCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(=O)O)C(C)C)C(C)C)C(=O)C(=O)OC,C=CCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(=O)O)C(C)C)C(C)C)C(=O)C(=O)OC
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
COc1ccc2c(OC3CC(C(=O)Nc4ccccc4C(=O)NS(=O)(=O)c4ccc(C(F)(F)F)cc4)N(C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1,COc1ccc2c(OC3CC(C(=O)Nc4ccccc4C(=O)NS(=O)(=O)c4ccc(C(F)(F)F)cc4)N(C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1
CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=O)CCCN=C(N)N,CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=O)CCCN=C(N)N
C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CN(C(C)C)C1)C(C)(C)C)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CN(C(C)C)C1)C(C)(C)C)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
Cc1cccc(C)c1OCC(=O)NC(Cc1cccc(Br)c1)C(O)CC(CC(C)C)S(=O)(=O)c1ccc(F)cc1,Cc1cccc(C)c1OCC(=O)NC(Cc1cccc(Br)c1)C(O)CC(CC(C)C)S(=O)(=O)c1ccc(F)cc1
O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccc(F)cc3)c1)C1CC1)CCCCCC2,O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccc(F)cc3)c1)C1CC1)CCCCCC2
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O
N#CC(=C(N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,N#CC(=C(N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F
CC(C)(C)NC(=O)c1ccccc1CC(O)C(CSc1ccc2ccccc2c1)NC(=O)c1cccc2cnccc12,CC(C)(C)NC(=O)c1ccccc1CC(O)C(CSc1ccc2ccccc2c1)NC(=O)c1cccc2cnccc12
O=C(CCCl)Nc1ccc(O)cc1,O=C(CCCl)Nc1ccc(O)cc1
O=C1NC(Cc2ccccc2)C(O)C(Cc2ccccc2)N1,O=C1NC(Cc2ccccc2)C(O)C(Cc2ccccc2)N1
CCC(NC(=O)C(CC1CCCCC1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)c1cnccn1)C(C)CC)C(=O)C(=O)NC(C)C(=O)O,CCC(NC(=O)C(CC1CCCCC1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)c1cnccn1)C(C)CC)C(=O)C(=O)NC(C)C(=O)O
CCCC1CC1(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,CCCC1CC1(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
O=C1NC(=O)C(=Cc2ccc(O)cc2)N1,O=C1NC(=O)C(=Cc2ccc(O)cc2)N1
CNC(=O)c1c(-c2nnc(C)o2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12,CNC(=O)c1c(-c2nnc(C)o2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
COc1cc(CC2C(O)C(O)C(Cc3cc(OC)cc(OC)c3)N(Cc3cccc(C(C)=O)c3)C(=O)N2Cc2cccc(C(C)=O)c2)cc(OC)c1,COc1cc(CC2C(O)C(O)C(Cc3cc(OC)cc(OC)c3)N(Cc3cccc(C(C)=O)c3)C(=O)N2Cc2cccc(C(C)=O)c2)cc(OC)c1
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C1NCc2cccc(c2)OCCOCCNC(=O)C(C(C)C)NC1=O,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C1NCc2cccc(c2)OCCOCCNC(=O)C(C(C)C)NC1=O
c1ccc2c(Nc3ncnc4sc5c(c34)CCCC5)cccc2c1,c1ccc2c(Nc3ncnc4sc5c(c34)CCCC5)cccc2c1
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CNC(=O)C(CC(=O)NC(C)(C)C)C(C)(C)C,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CNC(=O)C(CC(=O)NC(C)(C)C)C(C)(C)C
C=CCN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)C1(CC=C)C(=O)Nc2ccccc21,C=CCN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)C1(CC=C)C(=O)Nc2ccccc21
CSc1ncccc1CN1CCN(CC(O)CC(Cc2ccccc2)C(=O)NC2c3ccccc3CC2O)C(C(=O)NC(C)(C)C)C1,CSc1ncccc1CN1CCN(CC(O)CC(Cc2ccccc2)C(=O)NC2c3ccccc3CC2O)C(C(=O)NC(C)(C)C)C1
O=C(NO)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NO)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1,O=C(NO)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NO)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CN)C(=O)O)C(C)C,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CN)C(=O)O)C(C)C
CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2ccccc2)c1F,CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2ccccc2)c1F
CC(CCC=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(CCC=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1)C1CCC2C3CCC4CCCCC4(C)C3CCC12C
CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)O)NC(=O)C2CC(O)CN2C1=O,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)O)NC(=O)C2CC(O)CN2C1=O
CCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN(C)S(C)(=O)=O)C(C)(C)C)C(C)(C)C)C2(C)C)B(O)O,CCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN(C)S(C)(=O)=O)C(C)(C)C)C(C)(C)C)C2(C)C)B(O)O
C=CC1CC1(NC(=O)C1CC(Oc2cc(OCC)nc3c(Cl)cccc23)CN1C(=O)C(CC(=O)Nc1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC(Oc2cc(OCC)nc3c(Cl)cccc23)CN1C(=O)C(CC(=O)Nc1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
CC(C)(C)NC(=O)C1CC(OCc2ccncc2)CCN1CC(O)C(Cc1ccccc1)NC(=O)COc1ccccc1,CC(C)(C)NC(=O)C1CC(OCc2ccncc2)CCN1CC(O)C(Cc1ccccc1)NC(=O)COc1ccccc1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC(N3CC(F)C3)C4)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC(N3CC(F)C3)C4)cc12
CCCC(NC(=O)C1C(C(CC)CC)CCN1C(=O)C(NC(=O)C(NC(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,CCCC(NC(=O)C1C(C(CC)CC)CCN1C(=O)C(NC(=O)C(NC(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
CC(C)(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(NCc1ccc(OCCO)cc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(NCc1ccc(OCCO)cc1)C(=O)NC1c2ccccc2CC1O
CC(CC(N)=O)NC(c1ccc(Cl)c(C(=O)c2ccc(C#N)cn2)c1F)C1CC1,CC(CC(N)=O)NC(c1ccc(Cl)c(C(=O)c2ccc(C#N)cn2)c1F)C1CC1
COc1cccc2c(=O)c3cc(F)cc(C(=O)Nc4cccnc4)c3[nH]c12,COc1cccc2c(=O)c3cc(F)cc(C(=O)Nc4cccnc4)c3[nH]c12
OC(C(COCc1ccccc1)OCc1c(F)cccc1F)C(O)C(COCc1ccccc1)OCc1c(F)cccc1F,OC(C(COCc1ccccc1)OCc1c(F)cccc1F)C(O)C(COCc1ccccc1)OCc1c(F)cccc1F
O=c1oc(-c2ccccc2)cc(O)c1C(CC1CC1)SC1CCCC1,O=c1oc(-c2ccccc2)cc(O)c1C(CC1CC1)SC1CCCC1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(c3)-c3nc5ccc(F)cn5c3CO4)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(c3)-c3nc5ccc(F)cn5c3CO4)cc12
COC(=O)c1cccc(CSc2c(O)cc(-c3ccccc3)oc2=O)c1,COC(=O)c1cccc(CSc2c(O)cc(-c3ccccc3)oc2=O)c1
CCCC1(c2ccccc2)CC(O)=C(SCc2ccccc2)C(=O)O1,CCCC1(c2ccccc2)CC(O)=C(SCc2ccccc2)C(=O)O1
Cc1ccc(COCC(OCc2ccccc2)C(O)C(O)C(COCc2ccc(C)cc2)OCc2ccccc2)cc1,Cc1ccc(COCC(OCc2ccccc2)C(O)C(O)C(COCc2ccc(C)cc2)OCc2ccccc2)cc1
CCC(NC(C)c1cnc[nH]1)c1ccc(Cl)c(C(=O)c2cccnc2)c1F,CCC(NC(C)c1cnc[nH]1)c1ccc(Cl)c(C(=O)c2cccnc2)c1F
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCC(NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3nnc(C)o3)nc2c1,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCC(NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3nnc(C)o3)nc2c1
C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OCC(C)(C)CCCc1cc3c(nccc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OCC(C)(C)CCCc1cc3c(nccc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
CCCC1(CCc2ccc(O)cc2)CC(O)=C(Sc2cc(C)c(N)cc2C(C)(C)C)C(=O)O1,CCCC1(CCc2ccc(O)cc2)CC(O)=C(Sc2cc(C)c(N)cc2C(C)(C)C)C(=O)O1
NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1ccccc1)C(=O)N1Cc2ccccc2CC1C(N)=O,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1ccccc1)C(=O)N1Cc2ccccc2CC1C(N)=O
O=C1N(Cc2ccc(O)cc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(-c2ccn[nH]2)c1,O=C1N(Cc2ccc(O)cc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(-c2ccn[nH]2)c1
Cc1ccc(C(C)(C)C)c(SC2=C(O)CC(CCc3ccccc3)(C(C)C)OC2=O)c1,Cc1ccc(C(C)(C)C)c(SC2=C(O)CC(CCc3ccccc3)(C(C)C)OC2=O)c1
CCC(C)C(NC(=O)C(CC1CCCCC1)C(O)C(O)C(CC1CCCCC1)NC(=O)C(Cc1cnc[nH]1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,CCC(C)C(NC(=O)C(CC1CCCCC1)C(O)C(O)C(CC1CCCCC1)NC(=O)C(Cc1cnc[nH]1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1
CC(C)(C)NC(=O)c1ccccc1CC(O)C(CSc1ccc2ccccc2c1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,CC(C)(C)NC(=O)c1ccccc1CC(O)C(CSc1ccc2ccccc2c1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn(-c5cccc(F)c5)c(=O)c4n3)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn(-c5cccc(F)c5)c(=O)c4n3)cc12
CCC(c1ccccc1)c1c(O)c2ccc(OC)cc2oc1=O,CCC(c1ccccc1)c1c(O)c2ccc(OC)cc2oc1=O
Cc1ccccc1COC(COCc1ccccc1F)C(O)C(O)C(COCc1ccccc1F)OCc1ccccc1C,Cc1ccccc1COC(COCc1ccccc1F)C(O)C(O)C(COCc1ccccc1F)OCc1ccccc1C
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccn1)C(C)C,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccn1)C(C)C
CC(C)C(NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)NC(=O)C(NC(=O)OC(C)(C)C)C(C)C,CC(C)C(NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)NC(=O)C(NC(=O)OC(C)(C)C)C(C)C
Cn1c(C(F)(F)c2nc3ccc(F)cc3[nH]2)nc2ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc21,Cn1c(C(F)(F)c2nc3ccc(F)cc3[nH]2)nc2ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc21
CCC(NC(=O)C1CC(C)(NC(=O)Nc2cccc3ccccc23)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C,CCC(NC(=O)C1CC(C)(NC(=O)Nc2cccc3ccccc23)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C
CC(C)=CCOc1ccc(C2=C(CC(C)C)C(=O)OC2=O)cc1,CC(C)=CCOc1ccc(C2=C(CC(C)C)C(=O)OC2=O)cc1
NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)Cc1c[nH]c2ccccc12,NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)Cc1c[nH]c2ccccc12
C=CC1CC1(NC(=O)C1CC(OC(=O)N2CCC(c3ccccc3)C2)CN1C(=O)C(NC(=O)C(NC(C)=O)C1CCCCC1)C(C)C)C(=O)O,C=CC1CC1(NC(=O)C1CC(OC(=O)N2CCC(c3ccccc3)C2)CN1C(=O)C(NC(=O)C(NC(C)=O)C1CCCCC1)C(C)C)C(=O)O
CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C
