standard_inchi_key,canonical_smiles
SZMMNWFCIRPMAP-GEYHJAEVSA-N,CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)c1cccc2ccccc12)NS(C)(=O)=O
YVENLASUPXUYFI-PJPJFBHBSA-N,COC(=O)C(NC(=O)C(NC(=O)C(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)OCc1ccccc1)C(C)C)C(C)C
OAKWVRZJCHBROB-KWCZVJGHSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCC(NC(=O)NC(C)C(C)(C)C)C(=O)N4C3)cc(-c3csc(NC(C)=O)n3)nc2c1
WILKCQCKIOFZAI-YTCPBCGMSA-N,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1ccccc1)C(=O)NC(C(N)=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1
KMSQBSNTZXIOAQ-UYEJHXQVSA-N,CCCC(NC(=O)C1CC2CN1C(=O)C(c1ccccc1)NC(=O)Cc1cccc(c1)OCCC(C)(C)O2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
DHQTXGHHAQJESR-WZJLIZBTSA-N,O=S1(=O)N(Cc2ccccc2)C(CCc2ccccc2)C(O)C(O)C(CCc2ccccc2)N1Cc1ccccc1
CNDVCWQZAUJPJG-HUYTWLNPSA-N,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1CC2(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C1(C)CCCCC1)SCCS2
SCVXZJSJTXNYNU-ARDDIDKFSA-N,CC(=O)NC(C(=O)NC(C(=O)C1CC(Oc2ccc(F)cc2)CC1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1
FAJDYRCRPWTHCR-MHIUNMELSA-N,COC(=O)CCCCC1C2C(CS1(=O)=O)N(Cc1cccc(Br)c1)C(=O)N2Cc1cccc(Br)c1
MGQMHCIKFVIDLA-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3C(CN3CC(F)C3)C4)cc12
ZVZWYMVKGYVZDS-UHFFFAOYSA-N,O=c1oc2c(c(O)c1C(c1ccccc1)C1CC1)CCCCCCC2CC1CC1
TZRRVSCDIPHXHN-JIBQIMBESA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C
OKLXJRBROSFVFX-RUPQPXQESA-N,CC(C)CC(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(N)=O
WFYZLCWFHWQLDO-YVEFUNNKSA-N,CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2ccc(C#N)c(OC)c2)c1F
USVVPXARINGNQU-PMVMPFDFSA-N,COc1cccc(CC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C=O)CCCN=C(N)N)c1
LBGUYEZGVPAMCE-PJFCGOKZSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC1(Cc2ccccc2)NC=C(C2CC(CC(N)=O)c3ccccc32)C1=O
MOKCQXJOFRVNNW-IYBBNNOUSA-N,CCC(NC(=O)C(CC1CCCCC1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)c1cnccn1)C(C)CC)C(=O)C(=O)NC(C)(C)C(=O)O
HBISGKIETDYCGX-RALLKFAXSA-N,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(NCc1ccccc1)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
RQJXWDUFROCTBK-WKNISULPSA-N,O=C1N(Cc2cccc(CO)c2)C(CCc2ccccc2)C(C(O)Cc2ccccc2)N1Cc1cccc(CO)c1
GEHCPVZRVLBMIL-LYZGMZHVSA-N,C=CC1CC1(NC(=O)C1CC(OC)(c2cccc(C)c2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
KXMNWSIMAXNPPJ-XHFCRVKJSA-N,CCC(O)c1c(CN2CCN(c3cc(C)ccc3C)CC2)nnn1C(Cc1ccccc1)C(Cc1ccccc1)NC(=O)OC1CCCC1
VAQLHNZPTYOLTA-IYXKRGPMSA-N,CCCC(NC(=O)C1CC(OC(=O)N2CCc3ccccc3C2)CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NC1CCC1
AXRYRYVKAWYZBR-GASGPIRDSA-N,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C
ZXEKESNWSLHQFL-UHFFFAOYSA-N,O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)c1)C1CC1)CCCCCC2
USQYZVYUUXQZHL-CRNZTWHPSA-N,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)NC1C(=O)NC(CO)Cc1ccccc1
LTOLYTAOZVUFID-UQBBRWLGSA-N,COc1ccc2c(OC3CC(C(=O)NC(CC(F)F)C(=O)NCCc4c(F)cc(C(=O)O)cc4F)N(C(=O)C(NC(=O)OCC(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1
LTLXNMLZYDWTSJ-UHFFFAOYSA-N,CCCCCC1(c2ccccc2)CC(O)=C(Sc2ccccc2C(C)C)C(=O)O1
PIEAPTFYCZJAGK-WTGSTYHVSA-N,CCCCCCN(CC(O)C1Cc2ccc(cc2)OCCCCCC(=O)NC(C(C)C)C(=O)N1)S(=O)(=O)c1ccc(N)cc1
JRUVHLFZMXLTIT-PGMHBOJBSA-N,O=C(C=C(CN1CCC(O)(c2ccc(Cl)cc2)CC1)SCCO)c1ccccc1
GPEVFYOHNNRULA-IFZRAKSQSA-N,CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1cccc2cccnc12)NC(=O)C(F)(F)F
SPOXOUDHHVDZNM-YFISABEZSA-N,CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1ccc2ccccc2n1)NS(C)(=O)=O
RVGCMQUPAKTJDD-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(CCc3ccncc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO
PJZPDFUUXKKDNB-CASYUCJVSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1
SGDUWWFGYYPHSS-JPOKVGSPSA-N,O=C(CC(Cc1ccc(OCC(=O)N2CCOCC2)cc1)C(=O)NC1c2ccccc2CC1O)CN1C(=O)C(Cc2ccccc2)CC1Cc1ccccc1
IBYHGVBHLUESJQ-IVIIFCHOSA-N,Cc1cccc(CC(NC(=O)c2ccc(C)c(O)c2C)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c1
RBSBNDWTINCGLA-HWEVAMLISA-N,CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1CCCCC1)C(=O)NC(CS)C(=O)NCCCc1ccccc1)C(c1ccccc1)c1ccccc1
ZHIXFGDQBWKSNP-ZZUWNNGMSA-N,COC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CCCOc1ccc2ccc(OCCCC(=O)NC(C(=O)Nc3cccn(CC(N)=O)c3=O)C(C)C)cc2c1)C(C)C)C(C)C
VKNNGVQVSQJFKC-GRNGOJQOSA-N,CC1(NC(=O)NC(C(=O)N2CC3C(C2C(=O)NC(CC2CC2)C(=O)C(N)=O)C3(C)C)C(C)(C)C)CCCCCC1
CVFQOKIBZTWREC-UDWBKMJLSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6(C)CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
SSVIQQIGOWVERB-XWVCWXBLSA-N,CCC(C)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(C)=O)C(C)(C)C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)O)C(C)C
MBNPLZRTGOAFGX-UHFFFAOYSA-N,CCC1(N(CCO)C(=O)c2ccccc2CCC(O)Cc2ccc(C)cc2C(=O)N(CCO)C(C)(C)c2ccccc2)CCCC1
MMQQXXROQWAOCS-QFIPXVFZSA-N,Cc1ccc(S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)N(C(C)C)C(C)C)C(=O)O)cc1
ORJDDOBAOGKRJV-AWEZNQCLSA-N,COc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O
DSBXGLAVDUCRMF-UQOQARLLSA-N,CCCC(=O)N(CCC)NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(CC(=O)O)NC(C)=O)C(C)O)C(C)C)C(C)C
NPRGBQREGMCURE-IWVFXYMLSA-N,C=CCC1OCC(Cc2ccccc2)N(CC(O)CN(CC2CCCC2)S(=O)(=O)c2ccc(OC)cc2)C1=O
FCURVSKSHXIQJK-CLJLJLNGSA-N,CC(C)CNC(=O)C(Cc1ccccc1)CC(O)CC(Cc1ccccc1)C(=O)NCC(C)C
DBRFPRWFQXXOMQ-MPCRQKTFSA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)N(NC(=O)OC(C)(C)C)C1CCCCC1)C(=O)O
GPADBRIUIALHNW-DNQXCXABSA-N,O=C1N(Cc2ccccc2)CC(O)C(Cc2ccccc2)N1Cc1ccccc1
VPIBAVZOWBKFRT-UHFFFAOYSA-N,COC(=O)c1cc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)ccc1O
IUXHHHWNSDPWSF-HLEAQAMMSA-N,CCC(NC(=O)C1CC(C)(CC(=O)Nc2ccccc2C(N)=O)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C
YQGDVBXMRBZNFI-WYGAXVBLSA-N,CC(C)(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)c1ccc(C=C(C#N)C(=O)NC2CC2)cc1)C(N)=O
WCXFNNXNOQUUDC-UHFFFAOYSA-N,CCN(c1cc2nn(-c3ccc(Nc4ccc(F)cc4)cc3)c(C(=O)NC)c2cc1C1CC1)S(C)(=O)=O
GTOVYKNLEKBHRM-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(CCc3ccc(O)cc3)(C3CCCCC3)OC2=O)c(C(C)(C)C)cc1OS(=O)(=O)c1ccc(C#N)cc1
WNHMZWJBRKWDKI-AXIPTUPBSA-N,Cc1ccc(Cl)cc1N1CCN(Cc2cn(C(Cc3ccccc3)C(Cc3ccccc3)NC(=O)OC3CCOC3)nn2)CC1
UIUCGMLLTRXRBF-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccccc2C(=O)O)cc1
DYNLMGDLTIKXHD-UHFFFAOYSA-N,C=CCCCCC(NC(=O)c1cccc(O)c1OCC=C)C(O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)cc1
YKKQTCNMGKPLPC-LUFKJAOCSA-N,CCC1CC1(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
DLCNQKKUXRFUON-XFTNXAEASA-N,CCC(CC)NC(=O)CC(C(=O)NCC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1)C(C)(C)C
KYRGQIVRUVJEGX-JZUHQYTFSA-N,CCCC(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)C=C1C(=O)NC(C(=O)NC(C(=O)OC)C1CCCCC1)C(C)C)C(=O)O
FCKCZIINZXEXBX-VZNYXHRGSA-N,CCN(C(C)C)S(=O)(=O)CCC1OC1C(Cc1ccccc1)NC(=O)C(NC(=O)c1ccc2ccccc2n1)C(C)(C)S(C)(=O)=O
FDUWMNSSRXYVAE-LIELFMAKSA-N,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C)C1CCCCC1
SFYGZRKQNXBACR-CTASAWRGSA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)c1cccc(C(=O)NC)c1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
HKIRXDARVDUJOP-RHIIWVEJSA-N,CC(C)C(NC(=O)OCc1ccccn1)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccn1)C(C)C
UZWBOTZPRJDOKN-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3nc5c(F)cccc5n3CO4)cc12
CWLCKBBMTUZKTH-UHFFFAOYSA-N,CNC(=O)c1c2cc(C3CC3)c(N(CCCSC)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1
FAUVCMNXGJOZIR-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(CCc3ccc(O)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1NC(=O)c1ccccn1
QNYOMFIXQBUJMC-CHLMOITFSA-N,Cc1ccc(C(=O)NC(Cc2ccccc2)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c(C)c1O
YSLGZOOAFOCCAF-UHFFFAOYSA-N,N#Cc1c(Cl)cccc1-c1cccc(C(=O)CC(=O)C(=O)O)c1
GZMVTKDVGHBZSO-USGGWVBISA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1SCCN1CC)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
DAKNVJYDOGKRAB-UHFFFAOYSA-N,O=C1C(=O)c2ccccc2C(O)=C1C(C1=C(O)c2ccccc2C(=O)C1=O)c1ccc(C(C2=C(O)c3ccccc3C(=O)C2=O)C2=C(O)c3ccccc3C(=O)C2=O)cc1
IHQOLDBRNQEINO-HQCZKZCASA-N,CCNC(=O)C(NC(=O)c1ccccc1-c1ccccc1)C1NC(C(=O)NCCNC(=O)C2NC(C(NC(=O)c3ccccc3-c3ccccc3)C(=O)NCC)SC2(C)C)C(C)(C)S1
PNVCFXPLGXQKBQ-DEGSFCBCSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC(Cc1cc2ccccc2[nH]1)C(N)=O
IXNGOIYTCQDBNX-GHQTZFDCSA-N,COC(=O)C(NC(=O)C(NC(=O)C(C)N1CCC(C(C)NC(=O)C(C)N)=CC(Cc2ccccc2)C1=O)C(C)C)C(C)C
XZYSPYVNXHJCFN-XWNSQWJESA-N,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)NC1C(=O)NCC(O)C(O)CNC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C
ZJIPATWFWJMVFO-TVMOPFAQSA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)N(CC(C)C)NC(=O)OC(C)(C)C)C(=O)O
XKUVIMUEIJTDOA-KMDXXIMOSA-N,CC(C)(C)OC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1
NIDRYBLTWYFCFV-KESLLWIESA-N,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O
RMCQCTDXSJPGBW-RUHDASNWSA-N,CCOC(=O)c1ccccc1NC(=O)NC1(C)CC(C(=O)NC(CC)B2OC3C4CC(CC3(C)O2)C4(C)C)n2c1ncc(NCc1cccc(C(F)(F)F)c1)c2=O
GVEQGAVYRVXEKL-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3cc(C(=O)N4CCC(O)CC4)ccc3-c3ccc(Cl)cc3)cc1F)n2C1CCCCC1
KZFOHIONSNPBFS-ATAZIPLOSA-N,CC(C)C1C(OC(=O)NC(Cc2ccccc2)C(O)CN2CCN(CCc3ccsc3)CC2C(=O)NC(C)(C)C)CCS1(=O)=O
LCTDZKSHVGFJBF-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(CCc3ccc(O)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1N(C)C
PTLYVCGXPIVIAW-PBRSIBIASA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3c(C)c(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O
MUAGOTOIUSHWFP-VIPNNZIHSA-N,CCCCN(NC(=O)C1CC(OCc2ccccc2)CN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)NC(C)c1ccccc1
RUWNNMYCDLXNBR-VIJSPRBVSA-N,COc1ccc(CC2C(O)C(O)C(Cc3ccc(OC)cc3)N(CC3CC3)C(=O)N2CC2CC2)cc1
CGBDAHCDSVOMCF-FYZVQMPESA-N,CNC(=O)c1cccc(CN2C(COc3ccccc3)C(O)C(O)C(COc3ccccc3)N(Cc3ccccc3)S2(=O)=O)c1
KOIYMMLMGFDEHH-KJGTZIPBSA-N,N#Cc1cccc(CN2C(=O)N3C(Cc4ccccc4)C3C(O)C2Cc2ccccc2)c1
BBAFTNTUTVCFAU-GSDHBNRESA-N,N=C(N)c1cccc(CC(NC(=O)c2ccccc2)C(=O)NC(CCCCN)C(=O)NC(C(N)=O)c2ccccc2)c1
RNGNIEWRARWWAE-OBGWFSINSA-N,O=C(C=Cc1ccccc1)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1
WGUDWHYBVHSPSU-DRNYJLRZSA-N,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)c1ccc2ccccc2n1)C1CCS(=O)(=O)C1
GGMZZIRGFVVFAZ-FZNHDDJXSA-N,C=CCCCS(=O)(=O)NC(=O)c1ccccc1NC(=O)C(NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)c1ccc(Oc2cc(OC)nc(-c3ccccc3)n2)c(C=C)c1
PQACVDWPJNGGJH-SDGXGTAXSA-N,CCC(C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)O
OKJZIZVNNATHRC-UHFFFAOYSA-N,O=C(NC(CP(=O)(O)O)C(=O)O)c1ccc2nc(Cc3nc4ccccc4[nH]3)n(CC3CC3)c2c1
AUOVCRWLLASVMS-ADHGMGHFSA-N,NCCCCC1NC(=O)CNC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC1=O
VWLCUGRQLYHDIZ-PBWOLCSJSA-N,COCC(C=O)NC(=O)C1CC(OCc2ccccc2)CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C(C)C)C(C)C
ZAMZIVNMHOZUCZ-AVGNSLFASA-N,CC(C)CC(NC(=O)C(CCC(N)=O)NC(=O)OC(C)(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O
BJUSHDRFLNUMTM-ASKUCVTQSA-N,COc1cnc(OC2CC(C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CC3C3CC3)N(C(=O)C(NC(=O)OC(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12
XLXRPZIKQICQTL-WIJFSWGSSA-N,C=CC1CC1(NC1CC2CN1C(=O)C(C1CCCC1)NCCCCCCCc1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
NEFLBYBCIDVAIQ-BYAJYZPISA-N,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)C(=O)NC1Cc2ccc(cc2)OCCCNC(=O)C(C(C)C)NC1=O)C(C)C
FKUHCZHJZWOCRL-UHFFFAOYSA-N,CN(C)c1ccc(S(=O)(=O)Nc2cccc(C(c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)cc1
FPCXMILVEIMFDV-QHCPKHFHSA-N,Cc1ccc(S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)CSc2ccccc2)C(=O)O)cc1
NYAYTMADCGOYLI-OUFUXOMRSA-N,CCC(C)C(NC(=O)C(C(C)C)C(O)C(O)C(CC1CCCCC1)NC(=O)c1ccccc1OCCCCCC1SCC2NC(=O)NC21)C(=O)NCc1ccccn1
HXXVITOQQVLVOJ-WVTVKIKESA-N,CCCC(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)Cc1cccc(c1)OCCC(C)(C)O2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
LYPMUUHUNIGEOB-OTVJIGPHSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6(C)CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl
CZFIMHWLICRIED-AAYATXMLSA-N,CC(C)C1C(OC(=O)NC(Cc2ccccc2)C(O)CN2CCN(C3CC(c4ccccc4)C3)CC2C(=O)NC(C)(C)C)CCS1(=O)=O
WQFIXFLIBHKDSR-BQXGFVACSA-N,CNC(=O)C(NC(=O)C(OCc1cccc(F)c1)C(O)C(O)C(OCc1cccc(F)c1)C(=O)NC(C(=O)NC)C(C)C)C(C)C
VBXNXLBIEHWXSR-WLCBOCNOSA-N,CC(C)(C)NC(=O)C1CN(S(=O)(=O)c2cccc3cccnc23)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
KUSKLLYLEMXVPL-FYHRMECFSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(=O)NC1c2ccccc2CC1O
ZUOPJJIXDOVZEJ-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3C(C)O4)cc12
IYJOVSRJSPFVIV-LOYHVIPDSA-N,O=C1N(Cc2cccc(O)c2)C(Cc2ccccc2)C(O)C(Cc2ccccc2)N1Cc1cccc(O)c1
SQMYSRPZXMHFKJ-AFOUBRITSA-N,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN1CCC(C)(C)CC1=O)C(C)(C)C)C1Cc3ccccc3C1)C2(C)C
WGUDWHYBVHSPSU-UEMRSFKDSA-N,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)c1ccc2ccccc2n1)C1CCS(=O)(=O)C1
RCEFKYSGICGOMV-MMJREUGYSA-N,CC(C)C(NC(=O)Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)NC(=O)C(NC(=O)Cc1ccccc1)C(C)C
GDQZRUUETIUNRL-UHFFFAOYSA-N,CN(C)C(=O)c1[nH]c2ccccc2c1Sc1ccccc1
DVNYRUINGXRVIL-UHFFFAOYSA-N,CC(C)(C)NC(=O)c1ccccc1CSc1c(O)cc(-c2ccccc2)oc1=O
SRVKOEJOOVRMJW-WEZWXORGSA-N,COc1ccc2c(OCCC3NC(=O)N(C)CCCCC=CC4CC4(C(=O)NS(=O)(=O)N4CCOCC4)NC3=O)cc(-c3nc(C(C)C)cs3)nc2c1Cl
HAMRPSDKFZONKQ-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(CCc3cccnc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO
XNGVNBFKDJCXFL-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(CCc3nccs3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO
KEMMCAFUPKPXPJ-UHFFFAOYSA-N,Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O
IXPWRFCNFPGCAU-UHFFFAOYSA-N,O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)c3ccccn3)c1)C1CC1)CCCCCC2
JSOVZYSSXJMBSV-BHSUFKTOSA-N,COC(=O)C(NC(=O)C(Cc1ccccc1)CC(O[Si](C)(C)C(C)(C)C)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C
GWSDCGMTKTVRIN-AKEIXWNDSA-N,COc1ccc2c(OC3CC4C(=O)NCCCCC=CC5CC5(C(=O)O)NC(=O)C4C3)cc(-c3ccccc3)nc2c1
PINYACXJCBQVES-ZIFYDKLUSA-N,C=Cc1csc(-c2cc(OC3CC4C(=O)N(C)CCCCC=CC5CC5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)N4C3)c3ccc(OC)c(Cl)c3n2)n1
BGTODZAMNVMTGT-NKMQKLKPSA-N,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)NC1C(=O)NC(Cc1ccccc1)C(O)CC(=O)Nc1nc2ccccc2[nH]1
RNJPRISSQBFKLF-VWLOTQADSA-N,COc1ccc(S(=O)(=O)N(CC(O)CN(CCc2ccccc2)C(=O)NC(C)C)CC2CCCC2)cc1
MUUNWBDHZIVDKA-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(c3)-c3cc5ccccc5n3CC(O)CO4)cc12
RUFHIYFWTABXOU-IVIIFCHOSA-N,Cc1cccc(CC(NC(=O)c2cc(C)cc(O)c2C)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c1
VONDGXFKSSKVJE-ZRTHHSRSSA-N,O=C1N(Cc2cccc(-c3nn[nH]n3)c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(-c2nn[nH]n2)c1
GRVFBUGOGFXMHS-RGFLIBBCSA-N,C=CCC(CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC1c2ccccc2CC1O
VNOYNKJCCQNALT-SFSLMJQASA-N,COC(c1ccccc1)C(NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C)C(C)C
NWEOUCKRWONUGA-UHFFFAOYSA-N,O=C(NNc1ncnc2sc3c(c12)CCC3)c1ccccc1O
ZFVCXLDFEURTIP-ULQDDVLXSA-N,CC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C=O)CCCN=C(N)N
